scene,allocator,cam,camera_name,continuous_w16_no_t_cycles,continuous_w16_tile_tstop_cycles,continuous_w16_no_t_fps,continuous_w16_tile_tstop_fps,t_speedup,n_kvp_raw,n_kvp_retained,n_kvp_tstopped,t_stopped_fraction,producer_cycles_raw,producer_cycles_retained,no_t_core_cycles,with_t_core_cycles,no_t_core_imbalance,with_t_core_imbalance
hotdog,atae_snugbox,13,r_13,423464,404400,944.5903311733701,989.1196834817013,1.047141444114738,103809,99041,4768,0.045930506988796735,652757,615547,"[423424, 422994, 423464, 422982]","[404376, 403890, 403910, 404400]",0.0011388983403273977,0.0012619264420602558
hotdog,atae_snugbox,14,r_14,423378,402306,944.782204082404,994.2680447221767,1.0523780405959642,103821,98561,5260,0.050664123828512535,659733,618729,"[423218, 423142, 423378, 423228]","[402112, 402218, 402170, 402306]",0.0005576012749222371,0.00048234529209861224
hotdog,atae_snugbox,15,r_15,423738,403010,943.9795345236915,992.5312026996849,1.0514329669238978,103849,98668,5181,0.04988974376257836,666142,625092,"[423738, 423448, 423114, 423114]","[403010, 402386, 402700, 402422]",0.0014739455325159707,0.0015498119238654892
hotdog,atae_snugbox,16,r_16,425496,403268,940.0793426965236,991.8962079807969,1.055119672277493,104280,98714,5566,0.053375527426160335,674047,630331,"[424890, 425094, 424920, 425496]","[403268, 402572, 402672, 402832]",0.001425546930134086,0.0017277502507223783
hotdog,atae_snugbox,17,r_17,426862,403642,937.0709971841017,990.9771530217371,1.057526223732912,104588,98779,5809,0.05554174475083184,681609,635675,"[426028, 426862, 426216, 426162]","[403642, 402976, 402780, 402926]",0.00195629074139666,0.002138527988171112
hotdog,atae_snugbox,18,r_18,429308,404358,931.7319966084955,989.2224217154106,1.0617027485544988,105246,99012,6234,0.05923265492275241,693980,643442,"[429146, 428724, 428558, 429308]","[404358, 403762, 404236, 403636]",0.001748520751444278,0.001787137560086931
hotdog,atae_snugbox,19,r_19,429402,404630,931.5280320073032,988.5574475446705,1.0612213627264415,105318,99130,6188,0.0587553884426214,705871,655963,"[429008, 429140, 429402, 429248]","[404502, 404374, 404284, 404630]",0.0009179880218872575,0.0008554880423293505
hotdog,atae_snugbox,20,r_20,429100,403640,932.1836401771149,990.9820632246557,1.0630760083242494,105264,98894,6370,0.06051451588387293,713886,662382,"[429000, 428776, 429088, 429100]","[403306, 403558, 403540, 403640]",0.0007552605998727246,0.0008277345599004736
hotdog,atae_snugbox,21,r_21,427502,400764,935.668137225089,998.0936411454122,1.0667175694423652,104878,98188,6690,0.06378840176204734,726815,671845,"[427478, 427260, 427458, 427502]","[400648, 400690, 400556, 400764]",0.0005661818636975653,0.0005191375826907549
hotdog,atae_snugbox,22,r_22,428806,400800,932.8227683381295,998.003992015968,1.069875249500998,105186,98202,6984,0.06639666875819976,737940,679728,"[428534, 428806, 428444, 428692]","[400800, 400600, 400558, 400774]",0.0008445729190726496,0.0006039687234047864
hotdog,atae_snugbox,23,r_23,428494,399532,933.5019860254753,1001.1713705034891,1.0724898130813052,105143,97866,7277,0.06921050379007637,752561,691109,"[428354, 428360, 428460, 428494]","[399532, 399182, 399168, 399354]",0.0003267844179852807,0.0009115747453726312
hotdog,atae_snugbox,24,r_24,430506,399492,929.1391989890966,1001.2716149509878,1.077633594665225,105622,97889,7733,0.073213913767965,760838,695659,"[430488, 430196, 430202, 430506]","[399414, 399492, 399354, 399404]",0.0007203472538503722,0.0003455044364772568
hotdog,atae_snugbox,25,r_25,431476,400684,927.0504037304509,998.2929191083248,1.0768485889129589,105852,98131,7721,0.07294146544231568,767231,700737,"[431476, 431222, 431134, 431150]","[400190, 400236, 400684, 400336]",0.0007930517535835157,0.0012338848765428244
hotdog,atae_snugbox,26,r_26,430044,400100,930.1373812912167,999.7500624843789,1.0748412896775805,105481,98008,7473,0.07084688237692097,763889,698289,"[430044, 429508, 429534, 429840]","[400022, 399466, 399770, 400100]",0.001247290459275152,0.0015856362365399116
hotdog,atae_snugbox,27,r_27,431990,399300,925.9473598925902,1001.7530678687704,1.0818682694715753,105963,97798,8165,0.0770551985126884,760266,690626,"[431990, 431186, 431968, 431464]","[398456, 399090, 399122, 399300]",0.0018626115481915988,0.002115330633195653
hotdog,atae_snugbox,28,r_28,430468,398728,929.221219695773,1003.1901446600189,1.0796031379787725,105620,97700,7920,0.07498579814429085,751377,683219,"[430468, 430316, 429958, 430258]","[398506, 398728, 398612, 398434]",0.0011853573503776873,0.0007376370524625536
hotdog,atae_snugbox,29,r_29,431828,399166,926.2947284567003,1002.089356307902,1.0818256063893217,105986,97800,8186,0.0772366161568509,746520,674680,"[431632, 431828, 431564, 431622]","[399028, 398550, 399166, 398926]",0.0006115903317761718,0.0015441789342407891
hotdog,atae_snugbox,30,r_30,431822,398994,926.3075989643881,1002.5213411730502,1.0822769264700722,105975,97773,8202,0.07739561217268223,742330,670514,"[431356, 431696, 431566, 431822]","[398716, 398994, 398666, 398832]",0.0010796784133824517,0.0008224632775161609
hotdog,atae_snugbox,31,r_31,432188,399206,925.5231519616464,1001.9889480619029,1.0826189987124442,106104,97769,8335,0.0785550026389203,735026,661730,"[432188, 432074, 431958, 432134]","[398888, 399206, 398382, 398518]",0.0005322983601738996,0.002066465453788541
hotdog,atae_snugbox,32,r_32,432564,399984,924.7186543494142,1000.040001600064,1.0814532581303251,106183,98047,8136,0.07662243485303674,728008,656622,"[432240, 432236, 432564, 432488]","[399474, 399934, 399960, 399984]",0.0007585884703803581,0.0012755165842166078
hotdog,atae_snugbox,33,r_33,433318,401180,923.1095869546153,997.0586769031357,1.0801086793957824,106372,98361,8011,0.07531117211296205,721043,650152,"[432910, 433132, 433318, 432952]","[400814, 401028, 401114, 401180]",0.000942093572058613,0.0009126408234713267
hotdog,atae_snugbox,34,r_34,432360,402096,925.1549634563789,994.7873144721658,1.0752656082129641,106121,98598,7523,0.07089077562405179,712265,645816,"[431860, 431820, 432226, 432360]","[401932, 402096, 401850, 402020]",0.0012498076106340112,0.0006119791180783855
hotdog,atae_snugbox,35,r_35,431104,402548,927.8503562945368,993.6703200612101,1.0709381241491698,105793,98715,7078,0.06690423752044086,705593,641848,"[430564, 430500, 430730, 431104]","[402404, 402548, 402344, 402354]",0.0014022884697759241,0.0005069425030286087
hotdog,atae_snugbox,36,r_36,430682,403320,928.7595023706587,991.768322919766,1.0678419121293266,105744,98927,6817,0.06446701467695566,696721,635015,"[430430, 430402, 430682, 430360]","[403182, 403010, 403290, 403320]",0.0007480222130074558,0.000768848252916353
hotdog,atae_snugbox,37,r_37,431008,402804,928.057019823298,993.0387980258389,1.0700191656488018,105854,98803,7051,0.06661061462013718,688806,625460,"[430714, 431008, 430760, 430972]","[402584, 402804, 402728, 402522]",0.0006823506748657057,0.0007003435905523152
hotdog,atae_snugbox,38,r_38,427948,399214,934.6930000841223,1001.9688688272455,1.071976433692205,105103,97908,7195,0.06845665680332626,682126,617223,"[427800, 427842, 427948, 427788]","[399214, 399004, 399042, 398998]",0.0003739676447868326,0.0005412658855899234
hotdog,atae_snugbox,39,r_39,424126,396452,943.115960822963,1008.9493810095547,1.069804162925146,104181,97270,6911,0.06633647210143884,673044,609519,"[424046, 424044, 424020, 424126]","[396384, 396452, 396446, 396378]",0.0002499652171042237,0.00018667305727583468
hotdog,atae_snugbox,40,r_40,422192,393826,947.4362375412135,1015.6769740951588,1.0720267326179582,103588,96551,7037,0.06793257906321196,669674,605975,"[421716, 421284, 422192, 421346]","[393752, 393826, 393174, 393194]",0.0021535239644763413,0.0016569818786667395
hotdog,atae_snugbox,41,r_41,419088,392084,954.4534799373879,1020.1895512186164,1.0688729966027688,102857,96061,6796,0.06607231398932499,663446,602804,"[418714, 418370, 419088, 418460]","[390962, 391352, 391498, 392084]",0.0017150036545342498,0.0028660907237773136
hotdog,atae_snugbox,42,r_42,416170,390772,961.1456856573035,1023.6147932809924,1.0649944212993767,102197,95836,6361,0.06224253158116187,657851,601667,"[415766, 415840, 416170, 416086]","[390534, 390772, 390152, 390628]",0.0009712343932369391,0.0015876206559690055
hotdog,atae_snugbox,43,r_43,415174,390394,963.4514685409009,1024.6059109515004,1.0634743361834453,101911,95768,6143,0.060278085780730246,652164,595867,"[415174, 415102, 414668, 414132]","[390236, 390394, 390266, 389892]",0.002512241753843706,0.0012865296247792782
hotdog,atae_snugbox,44,r_44,410846,386416,973.6008139302804,1035.1538238582252,1.0632220197921411,100912,94788,6124,0.06068653876644998,648561,592047,"[410742, 410460, 410846, 410834]","[386092, 386376, 386014, 386416]",0.0009398118671943573,0.0010408454150371092
hotdog,atae_snugbox,45,r_45,405094,380860,987.4251408315107,1050.2546867615397,1.0636296801974479,99497,93455,6042,0.060725449008512816,643220,588140,"[405094, 404878, 404904, 405006]","[380860, 380734, 380820, 380796]",0.0005333721838998149,0.0003308801806710828
hotdog,atae_snugbox,46,r_46,400570,376722,998.5770277354769,1061.7909227494015,1.0633039748143194,98277,92341,5936,0.060400704132197766,640289,585915,"[399708, 399614, 399990, 400570]","[376044, 376722, 376644, 375496]",0.0023901762755003182,0.0032586752926760873
hotdog,atae_snugbox,47,r_47,396536,374752,1008.7356507353683,1067.3725557168475,1.0581291093843395,97323,91859,5464,0.05614294668269577,637946,588222,"[396536, 396190, 395810, 395842]","[374140, 374014, 374752, 374048]",0.001832895937711834,0.0019720044837717122
hotdog,atae_snugbox,48,r_48,394232,373166,1014.630978713042,1071.909016362691,1.0564520883467412,96714,91457,5257,0.05435614285418864,635804,587938,"[393634, 394232, 393640, 392678]","[373166, 371730, 372562, 372614]",0.003948712475796984,0.0038548472825474206
hotdog,atae_snugbox,49,r_49,390774,369156,1023.6095543715805,1083.5527527657684,1.058560608523226,95959,90586,5373,0.05599266353338405,633230,584649,"[390380, 390632, 389988, 390774]","[368948, 369156, 369004, 368698]",0.0020130953646302218,0.001241355571125202
hotdog,atae_snugbox,50,r_50,387228,366210,1032.9831520447901,1092.2694628764916,1.0573932989268453,95070,89898,5172,0.0544020195645314,630823,584767,"[386440, 386416, 387136, 387228]","[366210, 365980, 366182, 366096]",0.0020992489755820116,0.0006282144778854846
hotdog,atae_snugbox,51,r_51,383200,361658,1043.8413361169103,1106.0172870501965,1.0595645609940882,93999,88671,5328,0.05668145405802189,626716,579617,"[381642, 382450, 382372, 383200]","[360880, 360336, 361658, 361542]",0.004074097318103845,0.0036609951703664317
hotdog,atae_snugbox,52,r_52,380880,362000,1050.1995379122034,1104.9723756906078,1.0521546961325967,93572,88870,4702,0.05025007480870346,625267,583556,"[380864, 380880, 380020, 380558]","[361342, 362000, 361936, 361812]",0.002259705896649986,0.0018188226026024643
hotdog,atae_snugbox,53,r_53,380136,360108,1052.2549824273417,1110.7778777477868,1.0556166483388316,93418,88423,4995,0.053469352801387315,625044,581589,"[380136, 380048, 380038, 379456]","[359574, 360012, 360064, 360108]",0.0017898528504064677,0.0014835826576410757
hotdog,atae_snugbox,54,r_54,378184,358506,1057.6862056565058,1115.7414380791395,1.0548889000463033,92933,87997,4936,0.053113533405786964,623502,580946,"[377698, 377896, 378184, 377720]","[358506, 357870, 358228, 357918]",0.0012861412982352607,0.0017758889566791994
hotdog,atae_snugbox,55,r_55,376432,356440,1062.608917414035,1122.2085063404782,1.056087981146897,92525,87515,5010,0.05414752769521751,623571,580428,"[376432, 376124, 376254, 375680]","[355716, 356440, 356228, 355946]",0.0019993486164746857,0.0020332366797020354
hotdog,atae_snugbox,56,r_56,379350,359440,1054.4352181362858,1112.8421989761853,1.0553917204540397,93267,88296,4971,0.053298594358133104,627613,585044,"[378972, 379350, 378722, 379018]","[358758, 359046, 359282, 359440]",0.0016569243210370025,0.0018990258442938032
hotdog,atae_snugbox,57,r_57,375716,355846,1064.633925624674,1124.0817657076375,1.0558387617115268,92447,87483,4964,0.05369563101020044,627099,585759,"[375678, 375716, 375684, 375504]","[355716, 355846, 355750, 355846]",0.0005643618784199465,0.0003653845883591281
hotdog,atae_snugbox,58,r_58,376618,355152,1062.0841276837539,1126.2783258998963,1.060441726359418,92641,87316,5325,0.05747994948241059,626935,581312,"[376402, 376618, 375710, 376326]","[355110, 354900, 355152, 354694]",0.0024131992430846427,0.0012902716895234446
hotdog,atae_snugbox,59,r_59,376606,354238,1062.117969442866,1129.1843336965544,1.0631439879403113,92701,87055,5646,0.06090549185014185,631663,583644,"[376358, 376214, 376298, 376606]","[353772, 353514, 353616, 354238]",0.0010415310506444472,0.002046440634848849
hotdog,atae_snugbox,60,r_60,378082,354354,1057.9715511449897,1128.814688136722,1.0669612873002703,93091,87162,5929,0.0636903674898755,633691,584001,"[378082, 377814, 377566, 377924]","[354192, 354114, 354354, 353862]",0.0013656339280633803,0.001389318344508592
hotdog,atae_snugbox,61,r_61,376590,350190,1062.1630951432592,1142.2370713041491,1.075387646706074,92669,86079,6590,0.07111331729057183,637260,581725,"[375678, 376022, 376590, 375954]","[349562, 349702, 350190, 349350]",0.0024251384748750866,0.002402052038741668
hotdog,atae_snugbox,62,r_62,377164,348946,1060.5466057205883,1146.309171046523,1.0808663804714769,92915,85844,7071,0.07610181348544369,642496,582385,"[376898, 376630, 377158, 377164]","[348946, 348684, 348332, 348752]",0.0014165865304904333,0.0017609344998329407
hotdog,atae_snugbox,63,r_63,378116,346674,1057.8764188767468,1153.8217460784483,1.0906961583504964,93149,85273,7876,0.08455270587982694,650387,583110,"[377652, 377668, 378116, 377708]","[346108, 346674, 346116, 346230]",0.0012282085625195216,0.0016345059806747101
hotdog,atae_snugbox,64,r_64,374374,339218,1068.450266311229,1179.182708464763,1.103638368246968,92259,83477,8782,0.09518854529097433,654065,578288,"[373930, 374340, 374374, 373960]","[339218, 339206, 338846, 338822]",0.0011866866585950593,0.0011680623438527769
hotdog,atae_snugbox,65,r_65,375948,336514,1063.976932980093,1188.6578270146265,1.117183831876237,92651,82860,9791,0.10567613949120895,658919,574718,"[375500, 375948, 375506, 375502]","[336402, 336440, 336444, 336514]",0.00119271379661035,0.00033288750185763116
hotdog,atae_snugbox,66,r_66,376390,335388,1062.7274901033502,1192.6485145562751,1.122252435984591,92785,82554,10231,0.11026566794201649,663879,577185,"[376390, 376042, 375976, 375952]","[335150, 335066, 335388, 335060]",0.0011646148528277806,0.0009786195497156632
hotdog,atae_snugbox,67,r_67,372610,328130,1073.5084941359598,1219.0290433669581,1.1355560296224056,91913,80777,11136,0.12115805163578601,667441,571812,"[372610, 372396, 372576, 372406]","[327872, 328130, 327872, 327938]",0.0005745012711511771,0.0007866980939341918
hotdog,atae_snugbox,68,r_68,371898,324392,1075.5637298399024,1233.0760314681004,1.146446274877309,91692,79834,11858,0.1293242594773808,675082,573312,"[371898, 371064, 371636, 371434]","[324200, 323960, 323752, 324392]",0.0022449045511805936,0.001974845406633012
hotdog,atae_snugbox,69,r_69,374260,321964,1068.7757174157002,1242.374923904536,1.162428097551279,92292,79274,13018,0.14105231222641182,680911,571066,"[373598, 373842, 373602, 374260]","[321616, 321964, 321798, 321636]",0.0017708797286434446,0.0010815733162187824
hotdog,atae_snugbox,70,r_70,369958,312448,1081.2038123246423,1280.2130274477672,1.1840626280213027,91281,76926,14355,0.15726164262004141,679810,558553,"[369742, 369958, 369740, 369446]","[312174, 312348, 312448, 312236]",0.0013848261461667768,0.0008773572973552801
hotdog,atae_snugbox,71,r_71,365756,307320,1093.6252583689673,1301.5749056358193,1.1901470779643368,90287,75665,14622,0.16195022539235993,686849,560436,"[365756, 365670, 365634, 365652]","[307146, 307150, 307144, 307320]",0.00033362685203922575,0.0005729353169048472
hotdog,atae_snugbox,72,r_72,365492,301916,1094.415199238287,1324.8718186515455,1.2105751268564766,90212,74347,15865,0.17586352148272957,690484,551735,"[365044, 365324, 365112, 365492]","[301740, 301734, 301742, 301916]",0.0012265806599989597,0.0006030823472495138
hotdog,atae_snugbox,73,r_73,363566,295996,1100.2128911944462,1351.3696131028798,1.228280111893404,89721,72849,16872,0.18804962049018625,690272,541571,"[363566, 362946, 363530, 362924]","[295920, 295542, 295996, 295556]",0.0017674191963198038,0.0015350621378952404
hotdog,atae_snugbox,74,r_74,356536,288150,1121.9063432584649,1388.165885823356,1.23732778066979,88060,70960,17100,0.19418578242107654,683985,532754,"[356524, 356536, 356514, 356516]","[288106, 288112, 288122, 288150]",6.170718538100681e-05,0.00015271282180322605
hotdog,atae_snugbox,75,r_75,354648,286932,1127.8789109201236,1394.0585225767777,1.2360001672870227,87597,70665,16932,0.1932942909003733,683942,533938,"[354648, 354470, 354466, 354648]","[286772, 286760, 286932, 286856]",0.0005133151698734763,0.0005996583342049298
hotdog,atae_snugbox,76,r_76,353824,280750,1130.5055620873654,1424.7551202137133,1.260281389136242,87334,69074,18260,0.20908237341699681,683146,521300,"[353352, 353824, 353326, 353342]","[280322, 280750, 280298, 280314]",0.001408924888460113,0.0016118621643885444
hotdog,atae_snugbox,77,r_77,350012,276574,1142.8179605270677,1446.2675450331558,1.2655274899303621,86478,68089,18389,0.21264367816091953,676423,511956,"[349982, 350008, 349996, 350012]","[276422, 276574, 276396, 276382]",8.571440816344023e-05,0.0006945361348702357
hotdog,atae_snugbox,78,r_78,344226,272678,1162.027272780092,1466.9316923257468,1.2623900718063064,85039,67153,17886,0.21032702642317055,664223,506193,"[344222, 344188, 344226, 344188]","[272634, 272662, 272674, 272678]",0.00011039900524685799,0.00016137195502123508
hotdog,atae_snugbox,79,r_79,339416,266732,1178.494826407712,1499.632590015446,1.2724982379317067,83866,65696,18170,0.21665514034292802,655415,495525,"[339372, 339416, 339382, 339406]","[266698, 266732, 266706, 266720]",0.00012964283399235108,0.00012747737276633397
hotdog,atae_snugbox,80,r_80,337082,265398,1186.6548792281997,1507.170363001982,1.2701000007535852,83287,65367,17920,0.215159628753587,646718,489014,"[337050, 337082, 337036, 337024]","[265352, 265376, 265346, 265398]",0.0001720823146851487,0.00019595429742847668
hotdog,atae_snugbox,81,r_81,334246,262002,1196.723371409082,1526.705903008374,1.2757383531423425,82597,64537,18060,0.2186520091528748,636314,476848,"[334240, 334246, 334216, 334210]","[261982, 261968, 262000, 262002]",0.00010771090393384157,0.00012977693634822968
